146440.0,7838776.0,6.08,2.07
1839801.0,8843481.0,7.26,20.63
1550887.0,4369970.0,1.32,260.45
9460068.0,2420373.0,6.32,38.25
5363094.0,4543056.0,5.9,46.65
8428409.0,997006.0,7.49,9.99
2224881.0,7181367.0,6.97,21.92
1891058.0,8940171.0,9.11,13.61
8968684.0,6596214.0,4.65,182.63
930484.0,1742560.0,9.14,1.29
2219340.0,4788559.0,5.51,23.36
5678584.0,6775453.0,1.97,663.44
2360345.0,1418967.0,1.93,59.81
3889784.0,6425430.0,8.86,21.26
652648.0,6702235.0,8.23,4.31
2956154.0,8496864.0,0.39,10798.43
914840.0,7931886.0,6.31,12.17
7711713.0,6158593.0,3.82,217.43
5133036.0,6795988.0,8.64,31.21
3434348.0,3384239.0,7.36,14.31
1452542.0,474462.0,8.41,0.65
3296132.0,4752911.0,2.26,205.26
5756990.0,6077418.0,1.2,1623.4
1171334.0,980709.0,5.48,2.55
9332720.0,1613021.0,4.48,50.15
7377297.0,1379377.0,3.23,65.12
7067678.0,3543821.0,9.96,16.86
3598771.0,6160262.0,1.98,375.54
4536010.0,2250094.0,6.43,16.49
6080522.0,8009427.0,9.81,33.79
4935672.0,693173.0,9.79,2.38
6016242.0,6858169.0,9.04,33.71
9388248.0,5289434.0,7.54,58.33
9641635.0,4779693.0,0.01,15840582.63
7926292.0,6186125.0,2.4,569.24
7410414.0,2179194.0,7.66,18.38
7093571.0,7853680.0,3.02,406.78
8712373.0,8455519.0,3.52,397.22
8618708.0,2915113.0,0.92,1976.92
7022268.0,969329.0,3.98,28.61
343833.0,1956712.0,3.93,2.91
5811555.0,2356225.0,0.15,38755.54
3428687.0,2780876.0,4.35,33.66
4604445.0,4669550.0,5.21,52.86
2406744.0,2828343.0,6.28,11.5
6996173.0,2299902.0,8.04,16.6
6995565.0,6696676.0,0.02,8456188.96
3357336.0,4237151.0,6.18,24.87
8649463.0,4390906.0,5.68,78.65
5446043.0,2205734.0,0.18,25508.98
4417640.0,8106159.0,9.57,26.1
2363107.0,150639.0,3.26,2.23
7686550.0,3997021.0,9.1,24.77
6647977.0,8377394.0,6.27,94.48
9948277.0,3928278.0,9.54,28.63
252396.0,3508229.0,9.08,0.72
7919789.0,1949130.0,1.05,938.0
9668561.0,2489351.0,6.23,41.43
85653.0,8999424.0,1.7,17.86
8802051.0,994236.0,3.24,55.66
2240898.0,4367496.0,7.36,12.04
5770964.0,9962664.0,5.84,112.53
461790.0,7735966.0,5.87,6.92
5713918.0,8800899.0,2.97,379.99
3984986.0,6411403.0,4.34,90.68
9064427.0,5482430.0,7.6,57.47
1715754.0,7456736.0,2.71,116.59
299054.0,1950452.0,7.82,0.64
8496667.0,2717311.0,2.66,218.18
3594219.0,2427046.0,3.63,44.26
5479081.0,2114546.0,7.83,12.6
7331946.0,9742399.0,4.87,201.37
4007334.0,9444358.0,2.7,346.84
405141.0,7781571.0,9.89,2.15
2794991.0,5044494.0,2.37,168.08
4033636.0,636687.0,2.0,42.98
3527163.0,4984029.0,9.67,12.53
366802.0,4549062.0,3.69,8.19
7398697.0,1445010.0,2.43,120.97
6395555.0,5462146.0,1.62,888.36
8620611.0,5698776.0,5.86,95.57
9675009.0,9940052.0,3.93,414.95
7477310.0,4278485.0,7.49,38.0
4873892.0,6957555.0,7.44,40.85
7510692.0,1458013.0,9.3,8.45
9649929.0,5151088.0,6.86,70.49
7648855.0,4003073.0,3.02,223.69
3588348.0,6874056.0,5.23,60.09
823546.0,1792296.0,0.19,2637.16
1074459.0,1356410.0,7.36,1.79
1752393.0,8254346.0,7.76,16.03
9000615.0,8468969.0,10.0,50.89
120549.0,7320378.0,1.09,49.66
8422880.0,6229802.0,5.65,109.54
6995370.0,517804.0,7.77,4.0
4163073.0,3332627.0,5.92,26.46
3493596.0,2329654.0,9.35,6.21
3028543.0,7244830.0,2.46,242.07
7251420.0,5798476.0,4.16,162.29
8135573.0,8985832.0,7.29,91.8
9978495.0,6345070.0,6.8,91.26
5025831.0,8431492.0,9.29,32.75
1853716.0,585179.0,7.61,1.25
7357106.0,6946163.0,0.67,7640.04
6660084.0,3973590.0,7.88,28.43
4888752.0,1333314.0,7.37,8.02
505996.0,1175198.0,2.64,5.71
6243654.0,9471563.0,8.35,56.58
9670565.0,4776609.0,8.18,46.1
9719992.0,8915241.0,0.54,19605.85
5075426.0,7895518.0,3.31,244.17
9245392.0,3554407.0,5.66,68.39
6772948.0,1404454.0,3.65,47.64
9569593.0,2240478.0,3.74,102.13
3267599.0,6247012.0,0.62,3549.62
9218392.0,9440939.0,7.71,97.78
7003245.0,1724724.0,7.2,15.53
5023838.0,8475166.0,0.07,609049.88
8703184.0,5208647.0,4.7,137.2
1341124.0,2845669.0,1.76,82.15
6915482.0,6885771.0,8.2,47.21
5275732.0,4172980.0,1.54,620.91
5849495.0,5207263.0,0.02,5110708.13
1453776.0,1292504.0,5.12,4.78
6532652.0,2454182.0,4.29,58.06
1929598.0,9143289.0,3.13,120.48
6832225.0,4477738.0,9.69,21.76
6127361.0,4703962.0,3.08,202.9
809874.0,7196222.0,2.65,55.31
2700509.0,3952124.0,2.32,131.85
8233645.0,6549533.0,1.88,1014.47
1746943.0,5667012.0,3.82,45.19
3201641.0,2764194.0,2.37,105.08
9021539.0,8273967.0,9.84,51.4
2510638.0,1110499.0,0.11,15768.61
6339299.0,8892444.0,2.81,475.68
1679982.0,553246.0,3.18,6.13
888093.0,1072867.0,3.03,6.94
7156275.0,1890104.0,4.37,47.33
1058697.0,5025234.0,6.2,9.24
8181489.0,9204580.0,8.37,71.71
7675935.0,9485694.0,4.59,230.85
7263131.0,8849566.0,2.41,738.57
2432536.0,4914632.0,5.92,22.75
3813136.0,9762833.0,5.41,85.0
1295423.0,6817306.0,2.38,103.61
571441.0,1613674.0,4.85,2.62
4027089.0,6833514.0,8.58,24.92
8962888.0,4919918.0,1.39,1521.82
7742848.0,5640003.0,3.9,191.55
6378206.0,115667.0,8.75,0.64
2036928.0,3964077.0,9.54,5.92
8428724.0,9193142.0,6.49,122.89
9449438.0,1295469.0,1.22,545.73
2264156.0,3668088.0,4.77,24.32
3892268.0,1934285.0,6.01,13.89
5753169.0,2363007.0,7.83,14.79
4983741.0,8471918.0,0.17,99606.97
1495343.0,4445537.0,0.54,1546.62
9792415.0,2503612.0,2.45,271.74
8029671.0,9968333.0,3.72,385.06
627435.0,62853.0,2.53,0.41
9789228.0,834493.0,6.22,14.09
7742797.0,3451768.0,5.53,58.37
7195352.0,6542870.0,5.11,120.17
8357664.0,315493.0,7.02,3.57
4015404.0,585142.0,0.54,529.13
7021743.0,7654752.0,3.63,271.8
4619068.0,2741367.0,6.1,22.68
7623494.0,3641430.0,8.85,23.65
6481337.0,8650036.0,4.36,196.94
7399816.0,5392045.0,5.5,88.12
2526399.0,6814556.0,9.23,13.49
929867.0,6814021.0,1.5,188.4
2318429.0,3046296.0,0.44,2421.11
2330515.0,3707575.0,8.68,7.65
621430.0,1489895.0,4.9,2.57
3427129.0,9150787.0,6.96,43.15
6431388.0,9679564.0,8.59,56.31
1172172.0,3937593.0,0.36,2426.45
5159232.0,259673.0,1.38,46.91
3806003.0,2905259.0,3.83,50.2
8434897.0,959739.0,5.72,16.49
7558151.0,1281552.0,4.45,32.71
6260234.0,865070.0,8.02,5.62
3932805.0,4385993.0,1.6,448.42
3409386.0,6199338.0,5.19,52.42
9879893.0,5238940.0,5.64,108.51
9196326.0,5158760.0,4.34,167.79
1020064.0,8523588.0,7.52,10.26
7888431.0,4909122.0,7.77,42.77
5941275.0,5652851.0,1.3,1316.64
3333542.0,4784178.0,4.37,55.67
1486606.0,4866798.0,1.08,413.05
7139950.0,2281550.0,3.44,91.95
8639620.0,4280656.0,2.28,475.17
1267525.0,1718310.0,0.18,4480.38
4267628.0,523558.0,6.38,3.66
9181795.0,5665776.0,3.88,230.24
8238206.0,2868819.0,5.76,47.59
4980424.0,2716549.0,8.04,13.96
488098.0,6927214.0,0.96,245.35
7078913.0,3783195.0,1.9,492.67
269120.0,6284662.0,3.74,8.09
3511699.0,2345951.0,4.2,31.11
1955355.0,2540499.0,2.13,73.26
93218.0,5878999.0,4.33,1.95
2204758.0,5558186.0,5.62,25.9
1023132.0,7498017.0,9.58,5.58
4378727.0,8269411.0,9.39,27.43
1834885.0,871511.0,3.06,11.41
4432387.0,9957568.0,9.65,31.64
6526569.0,6490451.0,2.57,426.4
5407374.0,6948057.0,7.66,42.7
2115805.0,1408679.0,2.7,27.34
1554325.0,4868222.0,7.6,8.74
8316284.0,2762274.0,8.16,23.01
8932184.0,1011505.0,7.21,11.59
245860.0,9915224.0,6.89,3.43
7698772.0,3528932.0,7.26,34.41
7720580.0,4652385.0,5.38,82.71
7548678.0,392926.0,8.55,2.71
3738201.0,9774834.0,0.15,115286.59
1072205.0,4714835.0,9.56,3.69
9458255.0,2107787.0,0.91,1599.01
755446.0,8108692.0,6.3,10.3
5396838.0,3455740.0,3.25,117.77
8382199.0,8760004.0,2.43,831.46
3931367.0,5205258.0,5.01,54.49
2531956.0,1207265.0,5.57,6.59
8132664.0,5683912.0,8.51,42.64
2007110.0,5585494.0,0.33,6876.71
6829891.0,3657826.0,4.0,104.34
2106800.0,1881291.0,9.59,2.88
5444653.0,2854098.0,8.19,15.46
8991750.0,5086113.0,1.26,1924.38
6622567.0,7675933.0,3.29,313.42
3670403.0,3025586.0,8.11,11.27
3485716.0,7562261.0,6.59,40.52
2833729.0,444124.0,7.51,1.49
1973387.0,6149717.0,8.23,11.95
3219946.0,3960235.0,2.09,194.43
1393989.0,5753772.0,1.72,181.63
8943758.0,6981418.0,3.13,424.75
4459026.0,8610259.0,7.26,48.65
1752214.0,6570657.0,0.9,953.12
2305550.0,4715746.0,3.73,52.17
1564864.0,3551950.0,0.77,625.89
1933230.0,8225979.0,9.53,11.68
8380474.0,611523.0,6.84,7.31
4973259.0,6231931.0,8.03,32.04
84771.0,4794224.0,6.6,0.62
5030623.0,2777524.0,9.0,11.51
4296293.0,7636020.0,6.68,49.07
5272672.0,2744678.0,6.62,22.05
382013.0,2483439.0,3.51,5.14
1913937.0,3742972.0,4.83,20.5
2554801.0,5070459.0,3.28,80.36
1018286.0,2155913.0,9.18,1.74
8419348.0,4932889.0,6.57,64.15
2288223.0,5962997.0,4.25,50.45
5925078.0,4345231.0,5.57,55.28
6784977.0,716706.0,1.6,126.83
656740.0,4220699.0,7.69,3.13
9971364.0,5615403.0,1.18,2666.85
1534031.0,9718188.0,5.26,35.89
3498582.0,3946873.0,9.95,9.32
7004003.0,7339137.0,1.38,1789.84
4145128.0,7928844.0,4.5,108.48
332491.0,8949964.0,0.03,233226.52
8850319.0,8342014.0,7.2,95.02
1948916.0,6491529.0,7.29,15.89
2435903.0,4327474.0,5.93,20.0
6555577.0,8003209.0,5.13,133.23
7150955.0,3522938.0,3.64,127.09
9697985.0,9849391.0,9.13,76.47
7888125.0,9973448.0,0.78,8729.84
7884954.0,9999545.0,1.82,1586.48
5615441.0,5347876.0,6.09,54.0
7221058.0,8283244.0,7.86,64.62
9793610.0,8072203.0,9.59,57.32
1372362.0,9143749.0,0.04,459581.41
7677814.0,2805088.0,6.85,30.67
1415626.0,1933670.0,9.22,2.15
8599962.0,6382431.0,3.26,344.17
4547129.0,7888913.0,8.94,29.92
3942151.0,9354844.0,4.51,120.8
7606388.0,7632740.0,3.85,260.91
1144913.0,9866638.0,2.64,108.1
9654890.0,5883852.0,0.84,5359.05
3241230.0,364481.0,7.66,1.34
5932486.0,2993929.0,4.43,60.42
9916401.0,1223832.0,9.92,8.24
4207308.0,2250723.0,5.79,18.86
803924.0,2339294.0,6.32,3.14
2894625.0,304373.0,0.17,2105.7
2926571.0,7091280.0,0.68,3000.85
8305916.0,4854249.0,9.75,28.29
809320.0,8372478.0,1.38,236.54
8405836.0,8404145.0,1.65,1726.45
9237982.0,6443762.0,0.02,17583143.75
3725832.0,278866.0,2.9,8.26
4770397.0,2857315.0,6.6,20.85
5947516.0,5405425.0,9.29,24.87
5293372.0,8286565.0,5.27,105.47
7142322.0,827003.0,8.2,5.86
1770504.0,8732974.0,8.84,13.19
3551348.0,4260154.0,0.63,2510.92
1616579.0,4335603.0,6.27,11.92
7680164.0,9953188.0,5.04,200.43
7002653.0,7963448.0,5.15,140.04
4087073.0,4076963.0,4.62,51.99
2071307.0,1984135.0,6.8,5.94
8179433.0,4526339.0,7.33,46.04
8080816.0,1043354.0,3.92,36.69
8442912.0,4447460.0,2.5,400.8
7591734.0,8596921.0,7.57,76.09
3865980.0,1793333.0,3.51,37.62
4366936.0,3054611.0,5.05,34.93
2227123.0,4026517.0,2.64,85.7
3526311.0,5390070.0,9.23,14.89
7837344.0,7550821.0,2.72,532.84
9030318.0,8103838.0,4.05,297.55
979146.0,4358406.0,7.06,5.71
6011518.0,1859506.0,5.07,29.01
7905500.0,8786644.0,2.12,1035.31
7396812.0,2008087.0,7.01,20.17
8285034.0,856322.0,9.08,5.74
5363117.0,3875163.0,0.62,3587.31
5082529.0,8491517.0,7.7,48.56
2928181.0,8324970.0,3.08,171.99
1635270.0,1345955.0,2.54,22.68
203401.0,5026183.0,3.86,4.58
5364610.0,294293.0,5.01,4.19
1246073.0,4190644.0,0.28,4581.95
8529662.0,5483521.0,9.12,37.53
6251204.0,5040857.0,0.12,143290.93
4664669.0,4593224.0,5.15,53.86
3189314.0,6672970.0,2.96,161.86
8915211.0,3798104.0,3.87,150.57
524665.0,1393587.0,3.44,4.13
5227287.0,4142741.0,3.17,143.79
7009247.0,9875335.0,3.94,297.61
6505682.0,3788420.0,6.27,41.87
9266881.0,5586235.0,1.57,1397.37
9745227.0,1589307.0,7.34,19.21
880716.0,331240.0,1.32,11.17
9614749.0,7963343.0,8.54,70.1
6935312.0,4779817.0,3.35,197.28
9575551.0,2142531.0,6.23,35.25
727672.0,5246767.0,2.54,39.44
5491387.0,353951.0,3.41,11.15
3388466.0,1035612.0,2.83,29.22
9664227.0,2272872.0,1.22,990.57
3871501.0,5035485.0,3.47,107.75
9065678.0,2714133.0,4.91,68.19
2711432.0,676932.0,6.93,2.55
7475772.0,8320448.0,4.83,178.23
4935119.0,735141.0,1.93,64.89
3768272.0,7791012.0,8.14,29.54
9195141.0,4995616.0,9.72,32.45
509667.0,6552673.0,8.2,3.31
567330.0,6295152.0,7.29,4.48
8788654.0,4359544.0,1.02,2467.53
412183.0,4928009.0,6.34,3.38
6726309.0,1891902.0,3.83,57.82
6229528.0,2810399.0,9.77,12.25
7253777.0,4762490.0,2.17,487.86
3098250.0,934027.0,9.88,1.98
684814.0,1380482.0,9.14,0.76
3835864.0,9208058.0,1.63,889.28
4512686.0,9609231.0,0.11,233961.85
4543277.0,4571708.0,3.15,139.62
6434827.0,3603625.0,3.1,161.52
7786461.0,8115799.0,5.59,135.11
9438579.0,2570803.0,6.17,42.56
9998309.0,1082085.0,3.29,66.88
7289937.0,8130802.0,2.43,667.12
5920076.0,2198318.0,0.02,2220804.42
2242695.0,3441276.0,6.42,12.48
2808050.0,6328240.0,8.67,15.79
3208776.0,1698792.0,4.37,19.05
1407880.0,4717451.0,4.3,23.95
5560318.0,7388029.0,2.04,657.37
154784.0,6036782.0,4.9,2.6
6412541.0,9680335.0,6.37,102.07
3736040.0,1134450.0,9.47,3.15
4323782.0,3537202.0,5.3,36.39
1755981.0,9150380.0,2.39,186.94
2104096.0,1828817.0,7.81,4.21
2481706.0,3723590.0,9.09,7.46
3987371.0,1992581.0,5.42,18.08
5641768.0,6037048.0,9.44,25.5
7876005.0,8803601.0,6.03,127.25
5064214.0,7476346.0,5.25,91.53
5916465.0,15894.0,9.56,0.07
1934472.0,9849159.0,0.24,22390.98
9668799.0,2479021.0,5.92,45.63
2541189.0,4669485.0,5.64,24.85
372969.0,1553760.0,0.34,327.76
5258561.0,7515621.0,1.22,1773.14
8156569.0,3681035.0,9.04,24.5
163789.0,9965780.0,0.79,174.61
7499855.0,4347437.0,6.87,46.14
3484321.0,3259437.0,3.39,66.0
9172823.0,5036488.0,8.24,45.36
2517353.0,4919255.0,6.77,18.02
9470739.0,8619017.0,2.5,870.59
796077.0,9512371.0,4.9,21.06
8793411.0,2996262.0,8.32,25.42
4468253.0,3570621.0,3.75,75.67
7898521.0,2060939.0,7.12,21.45
1784778.0,5868578.0,2.24,139.04
9925824.0,7205894.0,2.65,679.86
2886195.0,3638909.0,0.31,7235.99
680967.0,2505766.0,5.51,3.74
76677.0,2934382.0,6.72,0.33
3779559.0,6829387.0,1.2,1188.94
5262537.0,3721426.0,2.01,322.31
8939996.0,824270.0,5.56,15.9
4775838.0,5240062.0,6.22,43.22
2406840.0,2127859.0,5.33,12.03
663975.0,8990525.0,8.77,5.18
7409551.0,5808883.0,4.33,153.08
9869621.0,235141.0,7.77,2.56
2458467.0,2729327.0,7.08,8.93
6480833.0,8135580.0,6.95,72.93
7607032.0,1999477.0,8.17,15.2
1189545.0,6027769.0,6.59,11.02
9485212.0,254582.0,6.87,3.41
7576604.0,41215.0,7.87,0.34
451663.0,9159701.0,9.38,3.14
1003930.0,2629026.0,9.05,2.15
9324836.0,4928276.0,2.27,597.06
7612769.0,3010630.0,3.22,147.85
3267376.0,9462487.0,5.23,75.52
4016806.0,555291.0,1.89,41.48
7970157.0,6490966.0,4.22,194.25
5209280.0,3620911.0,9.33,14.45
3178053.0,2862071.0,8.99,7.51
7223723.0,2026094.0,0.75,1723.9
8019715.0,9873683.0,0.49,22274.6
5081806.0,1800316.0,8.29,8.87
3400543.0,2629909.0,5.06,23.3
1162614.0,1537463.0,3.18,11.79
6987178.0,6223194.0,9.68,30.94
2184473.0,5831703.0,6.43,20.54
468930.0,4102892.0,2.06,30.38
3395599.0,125983.0,9.52,0.32
2966673.0,8253666.0,1.96,425.35
3341797.0,3913591.0,3.74,62.23
4158304.0,4346347.0,6.21,31.29
6317857.0,9087940.0,7.38,70.33
4127070.0,1838798.0,0.89,644.5
2488675.0,1640058.0,8.29,3.97
8361907.0,8418329.0,1.54,1982.68
9157520.0,1250041.0,2.64,109.98
5580595.0,1955504.0,2.55,112.2
1422415.0,1438515.0,1.83,40.8
5382998.0,8480888.0,1.26,1909.9
4829644.0,2988318.0,4.46,48.44
6224106.0,2079850.0,4.12,50.99
1331796.0,6377056.0,3.48,46.78
4292816.0,6134769.0,2.79,225.76
7293916.0,8815419.0,2.63,619.08
5389925.0,7462071.0,2.37,478.0
9808880.0,5243753.0,3.23,329.53
7131452.0,4300148.0,3.15,205.78
2539651.0,2555450.0,8.94,5.42
722569.0,4931776.0,7.11,4.7
7277551.0,16267.0,4.82,0.34
9800830.0,2875935.0,5.99,52.48
4649826.0,8543834.0,9.48,29.51
6027293.0,5761727.0,8.2,34.5
5308303.0,4013995.0,5.38,49.07
716913.0,9176643.0,3.26,41.31
2573931.0,6109520.0,8.85,13.41
4218120.0,3639680.0,1.83,305.98
5704541.0,5872984.0,9.41,25.23
9860755.0,9409954.0,5.26,223.41
480898.0,7869667.0,1.5,112.15
2348707.0,160808.0,0.43,138.29
3551013.0,9883002.0,3.76,165.37
3691902.0,860108.0,3.91,13.89
3825957.0,9424967.0,7.54,42.31
6808020.0,8298578.0,5.11,144.62
8310180.0,1031889.0,6.08,15.47
257777.0,3226296.0,6.47,1.33
2944338.0,9633673.0,9.18,22.47
3761883.0,8751771.0,0.36,17295.38
8936073.0,8628359.0,9.99,51.56
1491097.0,2588238.0,0.46,1206.83
7207032.0,7432144.0,6.77,77.98
2154917.0,1487168.0,2.8,27.36
4426578.0,1853228.0,4.18,31.29
4048356.0,76596.0,3.85,1.4
8472023.0,4335470.0,4.76,107.96
9561456.0,7044697.0,5.95,127.07
1442768.0,9855355.0,4.85,40.39
1659573.0,6367893.0,4.46,35.53
4236170.0,1762735.0,3.39,43.39
6827560.0,55180.0,0.27,342.29
4041266.0,5205335.0,5.15,52.84
5766501.0,4757638.0,8.18,27.38
502389.0,8114920.0,1.98,69.19
126057.0,6634491.0,0.18,1780.28
3452149.0,5955270.0,1.48,627.82
2695520.0,5546324.0,4.18,57.15
8369088.0,5809706.0,3.54,258.74
1694392.0,1871632.0,6.71,4.69
9685023.0,6216569.0,2.62,583.87
8678863.0,2880808.0,4.29,90.77
6349554.0,4710197.0,6.13,53.14
433561.0,2032901.0,7.73,0.98
879210.0,1177616.0,2.63,10.01
2166321.0,6203738.0,8.97,11.15
3458747.0,6545759.0,4.42,77.29
494668.0,2329439.0,7.44,1.39
9952774.0,940533.0,0.2,14934.32
90072.0,9495639.0,9.32,0.66
2259939.0,4061116.0,8.13,9.27
1021026.0,8338023.0,8.5,7.85
3745063.0,3170109.0,2.03,192.21
2963331.0,9108910.0,6.69,40.2
4370543.0,2915623.0,0.05,373758.93
2796029.0,2406492.0,7.91,7.18
4295915.0,9799251.0,3.72,202.7
8977868.0,1207528.0,3.04,78.21
5133755.0,2708491.0,6.84,19.82
1439358.0,9097543.0,7.27,16.54
5884534.0,1652612.0,4.14,37.84
1113672.0,8750208.0,7.82,10.63
4271454.0,4450768.0,0.11,111660.93
5207909.0,4070812.0,7.72,23.75
7359911.0,7107544.0,0.4,22113.22
6751619.0,8548487.0,3.06,410.35
3289217.0,696590.0,2.41,26.29
5733057.0,6487999.0,6.35,61.51
7666989.0,2206650.0,4.66,52.02
8152100.0,6869731.0,1.56,1531.72
5050197.0,4162601.0,7.76,23.3
2160205.0,9257124.0,7.26,25.35
4170690.0,8053213.0,0.35,18137.21
6303799.0,7082993.0,0.53,10782.45
9154790.0,8168452.0,5.34,174.9
7608431.0,2710955.0,6.03,37.85
8263842.0,1368734.0,1.37,400.66
6066380.0,5780993.0,8.97,29.08
1644521.0,5740413.0,4.53,30.71
9240955.0,3377449.0,2.74,276.66
8703235.0,9770167.0,8.1,86.58
9319084.0,1951364.0,2.41,209.62
8343190.0,2279384.0,9.36,14.48
4531375.0,9115811.0,2.65,391.13
7399338.0,6409905.0,5.79,94.32
1488826.0,8757901.0,4.7,39.44
1647844.0,6997034.0,7.3,14.45
7260921.0,6890381.0,3.05,359.05
9336895.0,9219751.0,3.16,575.62
9284282.0,1258934.0,5.22,28.62
3635820.0,4832079.0,1.32,671.84
8041180.0,3508660.0,2.02,463.27
4561008.0,8142933.0,8.37,35.42
8293339.0,3595954.0,3.2,194.54
4766117.0,6274783.0,4.58,95.1
9350260.0,8769133.0,6.76,119.59
5544189.0,8715910.0,3.37,283.5
5932943.0,7322640.0,4.58,138.48
3480045.0,3686421.0,1.56,354.03
2961953.0,4152245.0,8.81,10.56
5061918.0,7883354.0,7.12,52.46
8657843.0,5092592.0,5.07,114.27
3040427.0,4103059.0,3.06,89.11
6366897.0,8248597.0,5.59,112.29
94908.0,1574371.0,4.54,0.48
4581007.0,5895918.0,4.78,78.92
2303001.0,3159685.0,1.34,271.32
2162845.0,4281140.0,0.92,722.62
4810632.0,6936148.0,5.81,65.95
4327435.0,2783394.0,5.5,26.58
5252133.0,4940918.0,7.67,29.45
2697571.0,8227515.0,2.44,248.77
9044446.0,7225614.0,2.14,952.46
5447218.0,6529689.0,2.6,351.9
5659019.0,278563.0,2.46,17.36
710144.0,2089596.0,3.15,9.96
3346093.0,652422.0,8.33,2.1
7448554.0,5041988.0,7.62,43.21
6847537.0,9185181.0,6.8,90.69
8531131.0,7879186.0,4.68,204.5
7765446.0,8093102.0,8.75,54.81
9369016.0,8893425.0,6.12,148.39
425320.0,562589.0,4.91,0.66
9546640.0,2529314.0,0.98,1670.27
8562507.0,7084379.0,7.38,74.38
5257264.0,446464.0,9.47,1.75
4031408.0,2397251.0,0.08,94954.68
3140358.0,3091209.0,4.52,31.72
4471395.0,5238051.0,9.72,16.56
1074083.0,8595985.0,2.08,143.09
6741117.0,4837564.0,8.81,28.06
4861132.0,4640392.0,3.64,113.83
1518790.0,7069606.0,9.84,7.39
411125.0,1501452.0,3.88,2.74
9765444.0,6836228.0,7.77,73.71
9906499.0,1866324.0,6.84,26.36
1845539.0,7642361.0,2.36,168.48
5120062.0,5320487.0,8.8,23.5
4593978.0,1864879.0,4.07,34.55
7173702.0,399270.0,8.71,2.52
1385800.0,7950489.0,4.07,44.44
6914645.0,2009848.0,3.36,82.26
7934372.0,2561884.0,7.92,21.63
8797444.0,8313207.0,8.82,62.69
567552.0,2740756.0,2.55,15.92
9160875.0,7320072.0,1.43,2196.5
1833875.0,3466704.0,1.77,134.83
1182351.0,9643835.0,0.84,1086.87
802224.0,9881245.0,3.87,35.36
1896278.0,2857648.0,5.25,13.1
3215064.0,8801725.0,4.71,85.12
7979674.0,4086684.0,7.61,37.6
