2.73,5.07
-3.42,46.27
0.82,9.75
-4.89,67.26
-2.36,33.73
1.18,8.33
-3.93,53.04
-5.0,68.95
-1.45,24.78
-2.4,34.14
-1.84,28.46
1.99,6.01
2.74,5.07
2.68,5.1
-1.84,28.42
3.15,5.02
3.36,5.13
-4.23,57.24
-0.97,20.78
-2.69,37.35
-2.06,30.58
2.84,5.03
-3.03,41.31
-3.6,48.6
-4.21,56.97
1.44,7.43
-3.27,44.26
-2.33,33.42
1.59,7.0
-2.05,30.48
0.17,13.0
-2.24,32.49
3.29,5.08
1.31,7.87
-0.15,14.94
0.11,13.37
0.21,12.78
1.49,7.27
1.95,6.11
-3.96,53.47
-2.19,31.98
-3.62,48.86
0.29,12.33
2.56,5.2
2.33,5.45
1.75,6.57
-2.61,36.43
4.24,6.54
0.26,12.51
2.09,5.82
1.16,8.37
-4.69,64.17
-0.18,15.1
0.83,9.71
4.38,6.9
4.57,7.46
-1.73,27.34
1.29,7.93
-2.34,33.53
-2.71,37.62
3.01,5.0
-0.34,16.17
-1.4,24.36
-4.1,55.43
-3.24,43.88
-1.36,23.99
-3.35,45.36
1.06,8.76
-4.67,63.88
3.05,5.0
-4.37,59.35
1.75,6.57
-3.04,41.43
3.58,5.34
-1.34,23.87
4.99,8.97
4.01,6.02
4.28,6.64
1.7,6.7
-4.25,57.56
-1.65,26.62
1.87,6.29
0.01,13.91
1.45,7.39
-2.46,34.84
1.72,6.64
2.75,5.06
-2.55,35.75
0.9,9.39
-2.64,36.83
-2.25,32.52
0.05,13.71
3.57,5.33
0.23,12.69
2.96,5.0
-2.67,37.18
-0.69,18.6
-4.78,65.6
-3.08,41.97
4.5,7.25
-4.23,57.26
-1.14,22.16
0.7,10.3
-4.42,59.99
0.44,11.55
-1.48,25.08
-2.76,38.2
1.3,7.89
-4.04,54.61
3.12,5.01
1.22,8.15
-4.49,61.05
-0.38,16.45
4.41,6.99
-2.39,34.07
4.37,6.89
-2.52,35.44
-0.32,15.99
-4.8,65.84
0.38,11.85
3.37,5.14
0.13,13.25
1.71,6.66
3.3,5.09
-4.77,65.37
-4.13,55.89
0.93,9.27
3.34,5.12
1.75,6.57
4.63,7.64
4.75,8.06
-3.82,51.45
-2.88,39.59
-4.64,63.3
-2.76,38.18
2.15,5.73
-4.57,62.24
1.1,8.62
-2.37,33.87
2.98,5.0
-1.07,21.54
-0.02,14.14
-3.02,41.23
-2.11,31.1
1.76,6.53
-2.37,33.79
2.88,5.01
2.38,5.39
-0.24,15.5
4.79,8.22
1.15,8.41
-2.71,37.56
1.81,6.42
-4.82,66.22
-4.98,68.74
-2.09,30.93
-4.42,60.06
4.27,6.61
-2.37,33.79
-0.82,19.59
3.4,5.16
4.78,8.18
0.18,12.98
-1.4,24.36
0.5,11.24
-0.86,19.89
3.26,5.07
0.08,13.54
-4.4,59.79
0.97,9.13
2.43,5.32
-2.08,30.78
3.57,5.32
-4.81,65.96
3.78,5.61
-2.15,31.54
3.86,5.73
-2.17,31.73
-2.46,34.8
-0.32,16.04
2.15,5.72
-0.84,19.72
0.35,12.0
2.38,5.39
-0.68,18.53
2.76,5.06
-1.47,24.98
-3.52,47.49
1.91,6.19
3.57,5.32
4.07,6.14
2.91,5.01
-2.71,37.66
0.87,9.55
1.88,6.26
-0.04,14.24
-1.27,23.23
-0.38,16.43
1.42,7.5
2.75,5.06
1.53,7.17
-4.2,56.83
-3.49,47.17
-3.17,43.09
0.54,11.05
-0.2,15.23
-0.88,20.07
-0.4,16.55
-1.59,26.09
0.4,11.76
-4.16,56.31
-3.78,51.0
2.2,5.64
1.87,6.27
-3.58,48.36
-4.81,66.05
3.79,5.63
0.59,10.81
-1.78,27.84
-4.59,62.64
-2.05,30.48
-2.78,38.38
2.26,5.54
0.05,13.71
3.05,5.0
1.85,6.32
2.62,5.15
-3.15,42.85
0.84,9.64
2.64,5.13
0.74,10.12
4.58,7.51
2.3,5.49
0.91,9.37
-0.44,16.82
-4.32,58.56
-1.79,27.9
1.81,6.42
0.34,12.07
-1.34,23.82
-1.1,21.77
1.47,7.35
-4.4,59.69
1.54,7.13
4.88,8.54
4.64,7.7
-3.51,47.35
-3.91,52.69
-2.3,33.13
4.85,8.41
-1.48,25.05
4.76,8.1
-3.37,45.59
-3.3,44.75
-0.18,15.09
1.49,7.29
2.1,5.81
-1.84,28.47
-2.99,40.92
3.31,5.1
0.14,13.18
-3.68,49.67
1.12,8.55
1.17,8.36
2.07,5.86
1.5,7.25
-3.95,53.23
3.26,5.07
4.87,8.49
-2.16,31.58
4.83,8.33
1.16,8.37
0.89,9.46
-0.32,16.01
-0.71,18.76
-0.48,17.13
-0.89,20.09
-1.55,25.7
-2.61,36.52
4.24,6.53
0.02,13.87
-2.38,33.98
1.74,6.59
1.21,8.19
-3.75,50.56
-0.17,15.06
-4.41,59.93
0.46,11.45
-0.82,19.6
1.19,8.29
-3.71,50.09
-2.48,34.99
1.54,7.12
0.39,11.81
0.19,12.91
2.82,5.03
0.25,12.54
2.55,5.21
4.67,7.77
-2.85,39.23
-2.9,39.76
0.69,10.36
3.3,5.09
-3.21,43.58
2.53,5.22
-1.56,25.8
-2.89,39.71
-3.73,50.23
0.33,12.14
2.19,5.66
-0.76,19.16
-1.2,22.63
3.71,5.51
-0.39,16.49
-3.4,45.97
-4.25,57.61
1.5,7.26
-1.02,21.18
-1.74,27.45
-1.35,23.93
1.14,8.47
-0.06,14.33
4.2,6.44
-0.26,15.66
4.54,7.36
-3.66,49.42
-3.68,49.62
-2.68,37.3
-0.69,18.64
-3.95,53.3
-4.41,59.96
3.32,5.11
3.88,5.78
-1.52,25.43
-2.4,34.18
1.0,8.99
-3.04,41.54
-4.34,58.95
4.19,6.41
-1.6,26.18
4.7,7.89
1.09,8.63
-3.48,46.94
1.87,6.29
4.22,6.48
-1.1,21.8
-4.78,65.48
-1.05,21.38
-2.93,40.21
3.5,5.25
-1.41,24.41
-2.56,35.96
-2.52,35.47
-0.6,17.96
3.74,5.55
0.22,12.73
-0.79,19.34
-0.21,15.3
-0.13,14.82
-0.96,20.69
0.48,11.36
-0.98,20.85
1.91,6.18
-3.82,51.46
1.45,7.39
4.39,6.92
2.57,5.18
1.18,8.31
-3.71,50.06
-4.62,63.04
-2.43,34.5
4.6,7.55
2.28,5.52
2.43,5.32
1.61,6.94
-2.74,37.9
3.63,5.4
2.56,5.19
1.04,8.83
-2.68,37.28
-2.62,36.61
0.69,10.35
-0.79,19.36
4.45,7.11
0.42,11.64
-0.68,18.53
-4.47,60.86
0.79,9.87
0.67,10.43
3.82,5.67
3.98,5.95
-1.54,25.65
-3.11,42.3
-1.08,21.68
-3.22,43.63
0.49,11.28
4.55,7.4
-3.39,45.89
3.62,5.39
-1.11,21.89
1.97,6.06
-1.28,23.35
1.03,8.86
4.19,6.42
2.33,5.46
-0.81,19.49
-3.59,48.43
3.15,5.02
2.05,5.91
2.42,5.34
-2.63,36.69
-3.36,45.49
1.07,8.71
-2.87,39.5
-0.66,18.43
-2.45,34.7
-4.18,56.6
-0.36,16.29
2.18,5.68
-0.46,17.0
0.21,12.8
-0.21,15.3
2.02,5.96
-2.6,36.38
0.81,9.78
-1.33,23.71
3.74,5.54
4.65,7.72
-0.74,19.0
-1.98,29.79
-0.42,16.68
-3.76,50.73
-2.74,37.89
3.4,5.16
1.04,8.84
-2.35,33.57
1.46,7.36
-2.37,33.8
-1.07,21.58
-4.51,61.38
-4.9,67.34
-4.08,55.18
-2.61,36.43
-4.42,60.13
0.34,12.08
-2.51,35.38
-1.63,26.46
-3.3,44.64
-0.97,20.79
-4.98,68.75
2.84,5.03
-4.25,57.63
0.65,10.51
-0.56,17.65
-2.68,37.23
0.63,10.62
-2.93,40.13
2.54,5.21
1.55,7.11
3.05,5.0
-1.87,28.71
-3.96,53.39
-1.79,27.93
-2.42,34.38
-1.85,28.5
1.26,8.03
-4.56,62.08
1.62,6.9
2.63,5.13
3.47,5.22
0.44,11.53
3.81,5.66
-2.25,32.61
3.23,5.05
-1.5,25.23
1.06,8.78
4.79,8.2
-1.53,25.56
-3.13,42.59
-3.0,40.96
-4.5,61.19
0.44,11.53
-1.71,27.18
0.76,10.04
-1.44,24.71
-1.15,22.26
-2.84,39.16
3.17,5.03
2.08,5.85
3.21,5.04
4.55,7.41
3.46,5.21
2.18,5.67
-1.63,26.44
-3.74,50.48
3.27,5.07
4.04,6.08
4.86,8.45
-0.21,15.33
-0.15,14.91
-3.27,44.36
-2.22,32.24
-1.84,28.45
-4.55,62.01
-0.78,19.28
-1.96,29.58
2.03,5.95
-2.12,31.23
3.76,5.58
-1.6,26.13
-2.7,37.52
-0.93,20.45
-0.91,20.3
4.71,7.92
-0.2,15.26
4.07,6.14
3.82,5.68
-4.03,54.36
3.79,5.63
0.55,11.02
-4.03,54.35
-4.79,65.76
-0.36,16.27
3.77,5.59
-1.01,21.08
-0.75,19.09
-4.71,64.41
3.84,5.71
-2.63,36.68
0.9,9.43
3.61,5.37
0.23,12.66
-4.23,57.34
0.55,11.0
2.81,5.04
-0.54,17.52
-3.13,42.52
0.8,9.83
-0.59,17.9
4.56,7.44
-1.37,24.1
-2.85,39.19
-0.56,17.67
-0.15,14.95
4.63,7.65
-1.15,22.19
-3.46,46.74
0.17,13.03
-0.57,17.72
-3.01,41.12
3.18,5.03
1.77,6.5
-1.26,23.12
0.21,12.79
3.49,5.24
-4.69,64.21
-4.43,60.18
3.76,5.58
0.4,11.77
0.48,11.33
3.44,5.19
0.2,12.85
-0.19,15.18
-4.92,67.77
-0.64,18.22
-0.32,16.03
-0.1,14.6
4.12,6.26
-3.05,41.59
2.99,5.0
0.45,11.49
-2.58,36.09
1.09,8.66
-3.5,47.19
3.92,5.84
-2.58,36.12
-3.77,50.85
-4.77,65.33
2.06,5.88
-2.8,38.63
1.64,6.86
4.49,7.22
-3.17,43.01
0.93,9.28
-1.0,20.98
1.93,6.14
3.84,5.7
-1.83,28.32
4.82,8.31
-1.29,23.41
4.28,6.64
-3.83,51.64
-1.25,23.04
-3.94,53.18
2.07,5.87
4.47,7.15
-4.99,68.86
-0.58,17.84
-0.14,14.83
2.49,5.26
-3.15,42.77
-4.48,60.92
0.65,10.51
4.33,6.78
-3.9,52.66
2.6,5.16
-3.76,50.72
1.06,8.78
-3.76,50.73
-0.75,19.05
-3.6,48.5
0.95,9.18
-4.71,64.49
2.62,5.15
2.55,5.2
1.41,7.51
0.18,12.93
2.66,5.11
0.61,10.71
2.36,5.41
-2.0,29.98
-0.75,19.08
-0.49,17.17
-3.69,49.77
-1.32,23.62
-4.29,58.08
3.31,5.09
-1.32,23.68
-3.69,49.73
-2.16,31.67
-1.84,28.41
2.92,5.01
2.03,5.95
-1.81,28.14
1.76,6.53
-1.56,25.81
-2.21,32.11
4.35,6.81
0.69,10.35
-0.14,14.85
-2.1,31.01
4.25,6.57
1.57,7.04
2.95,5.0
-0.18,15.13
-3.92,52.87
4.5,7.24
3.22,5.05
-0.48,17.11
2.33,5.45
4.19,6.41
-1.93,29.33
-4.35,58.99
2.36,5.41
4.13,6.29
4.23,6.51
-3.81,51.37
-1.83,28.33
-0.78,19.26
1.55,7.11
-3.79,51.15
0.14,13.16
-0.58,17.79
-3.47,46.87
-3.75,50.5
3.52,5.27
2.86,5.02
-3.11,42.39
-3.1,42.26
1.92,6.17
-0.47,17.05
-1.31,23.61
3.29,5.08
-4.48,61.02
-4.03,54.46
-3.81,51.34
-4.39,59.58
-4.98,68.66
-2.38,33.98
-0.21,15.29
-2.83,38.98
0.11,13.36
-0.58,17.84
-0.57,17.78
-1.04,21.31
4.96,8.85
2.39,5.37
0.51,11.19
-4.73,64.73
-4.49,61.03
-2.3,33.07
4.46,7.13
3.71,5.51
-4.8,65.8
1.42,7.5
-3.67,49.52
0.68,10.38
-4.08,55.11
3.11,5.01
-4.53,61.67
-4.35,58.95
-4.78,65.57
-2.23,32.35
2.9,5.01
-1.74,27.46
-4.04,54.62
-1.06,21.52
-4.47,60.76
0.5,11.24
-2.47,34.89
0.99,9.04
-4.46,60.59
1.2,8.24
3.54,5.29
2.27,5.54
2.76,5.06
-3.84,51.8
-4.75,65.07
-1.05,21.41
0.12,13.29
2.26,5.54
-1.66,26.69
2.05,5.9
-2.25,32.58
-4.78,65.6
0.19,12.89
-0.92,20.36
-3.81,51.39
3.55,5.31
-3.85,51.9
2.71,5.08
-1.17,22.35
3.0,5.0
-2.78,38.46
-4.79,65.61
-2.92,40.04
4.07,6.15
-0.89,20.17
-4.34,58.94
-3.53,47.62
2.27,5.53
-2.73,37.83
2.65,5.12
1.29,7.92
-1.77,27.78
-1.4,24.36
-3.46,46.76
-4.4,59.82
-4.0,54.07
-2.65,36.87
-4.09,55.3
-4.22,57.11
-1.2,22.66
2.41,5.35
-1.54,25.6
1.08,8.69
2.08,5.85
-3.69,49.78
3.72,5.52
-1.53,25.5
-0.99,20.88
0.31,12.25
1.87,6.28
-0.48,17.08
1.66,6.8
-1.44,24.69
-4.91,67.54
0.31,12.26
-3.69,49.74
1.38,7.61
0.73,10.17
3.19,5.04
2.03,5.93
1.66,6.79
2.68,5.1
-3.64,49.13
-4.9,67.43
3.22,5.05
-3.08,41.98
1.75,6.56
4.44,7.07
-0.45,16.94
1.88,6.26
-1.98,29.78
3.5,5.25
2.31,5.47
1.5,7.26
-4.27,57.9
-3.75,50.61
1.19,8.26
1.77,6.52
4.06,6.12
-0.51,17.29
3.78,5.61
-4.29,58.17
1.64,6.86
-4.33,58.66
-2.77,38.32
-0.6,17.99
4.88,8.54
0.54,11.07
-4.64,63.35
-0.79,19.35
-4.05,54.71
-1.09,21.75
-0.55,17.57
4.77,8.14
3.12,5.01
-0.63,18.18
0.96,9.16
-1.79,27.91
-3.77,50.82
1.26,8.02
-1.52,25.46
3.28,5.08
